Distance,Basis,Volume,Weekly_NY_Upstate_Gasoline_Price,VIX,Total_Grain_P,Total_Silage_P,Total_Oat_P,Total_Soybean_P,rainfall,Contract_Duration,Engaging_Period,Wyne_Basis,Board_Month,future_Price,Lag_Monthly_NY_Gasoline_Avg_P,Lag_Monthly_Wyne_Avg_B,Lag_Monthly_Avg_VIX,Lag_Monthly_Avg_Future_Price
47.72626377,0.35,3857.857,2.282,16.21,31131000,2395000,706000,7402000,5.26,14,0,0.45,Dec,3.53,2.205956522,0.634565217,14.45369565,3.6975
85.65102138,0.32,15000,2.3,12.41,31131000,2395000,706000,7402000,2.91,39,0,0.26,Dec,3.5,2.288818182,0.25,14.69454545,3.688863636
85.65102138,0.2,1365,2.344,12.64,31131000,2395000,706000,7402000,2.91,19,20,0.26,Mar,3.6,2.288818182,0.25,14.69454545,3.688863636
85.65102138,0.3,21365.715,2.351,11.76,31131000,2395000,706000,7402000,4.95,73,86,0.4,May,3.82,2.2881875,0.3171875,12.97546875,3.845
85.65102138,0,29875.84,2.319,11.11,36597000,2626000,444998,7251000,2.24,174,230,0.49,Dec,4.15,2.55682,0.347,12.0138,3.731
85.65102138,0.2,1412.857,2.588,11.23,36597000,2626000,444998,7251000,6.71,6,337,0.3,Dec,3.52,2.448296296,0.725,11.21777778,3.782407407
85.65102138,0,30000,2.942,13.22,50181000,2637000.01,667000,10086000,4.54,192,546,0.31,Dec,4.25,2.876,0.26,18.05538462,3.726153846
85.65102138,0.34,2322.143,2.915,10.85,36597000,2626000,444998,7251000,2.67,23,624,0.85,Sep,3.7,2.746904762,0.77,16.12365079,3.917777778
85.65102138,0.15,4475.715,2.915,10.85,50181000,2637000.01,667000,10086000,2.6,296,624,0.5225,May,4.02,2.63083871,0.516129032,14.82129032,3.750645161
85.65102138,0.38,10000,2.915,14.64,36597000,2626000,444998,7251000,2.81,46,631,0.79,Sep,3.62,2.868958333,0.846875,13,3.676458333
85.65102138,-0.16,10000,2.918,23.35,50181000,2637000.01,667000,10086000,4.54,31,707,0.31,Dec,3.66,2.876,0.26,18.05538462,3.726153846
85.65102138,0.07,20000,2.466,19.98,50181000,2637000.01,667000,10086000,2.6,142,778,0.5225,May,3.9,2.63083871,0.516129032,14.82129032,3.750645161
85.65102138,0.1,20000,2.466,19.5,50181000,2637000.01,667000,10086000,2.64,202,779,0.7775,Jul,3.97,2.828350877,0.681973684,16.21578947,4.114035088
85.65102138,0,10000,2.466,17.42,50181000,2637000.01,667000,10086000,2.91,34,794,0.3825,Mar,3.8,2.65225,0.352916667,18.23833333,4.010208333
85.65102138,0.05,20000,2.416,13.51,50181000,2637000.01,667000,10086000,2.6,98,822,0.5225,May,3.85,2.63083871,0.516129032,14.82129032,3.750645161
85.65102138,0.15,15000,2.416,13.51,50181000,2637000.01,667000,10086000,3.01,220,822,0.845,Sep,3.96,2.77536,0.8235,16.7716,4.1408
85.65102138,0.05,30000,2.757,13.14,39549000,2466000,690000,6277000,2.81,282,883,0.51,Mar,3.92,2.665477273,0.473636364,15.52113636,3.914886364
85.65102138,0.04,30000,2.757,13.14,39549000,2466000,690000,6277000,1.92,403,883,0.4925,May,4.01,2.477217391,0.518586957,36.78913043,3.71201087
85.65102138,0.07,30000,2.757,13.14,39549000,2466000,690000,6277000,1.48,433,883,0.7125,Jul,4.07,2.461473684,0.4925,25.18807018,3.716885965
85.65102138,0.05,20000,2.863,14.75,39549000,2466000,690000,6277000,2.81,254,911,0.51,Mar,4.2,2.665477273,0.473636364,15.52113636,3.914886364
85.65102138,0.26,4003.161,2.653,17.57,39549000,2466000,690000,6277000,4.84,21,1052,0.32,Dec,3.94,2.703191176,0.845,18.06161765,3.895882353
85.65102138,0.3825,10000,2.653,13.71,50181000,2637000.01,667000,10086000,4.84,7,1066,0.32,Sep,3.8675,2.703191176,0.845,18.06161765,3.895882353
85.65102138,0.31,7800,2.181,36.09,39549000,2466000,690000,6277000,1.48,18,1298,0.7125,Jul,3.31,2.461473684,0.4925,25.18807018,3.716885965
85.65102138,0.31,657.141,2.181,36.09,39549000,2466000,690000,6277000,1.48,18,1298,0.7125,Jul,3.31,2.461473684,0.4925,25.18807018,3.716885965
85.65102138,0.4,1492.143,2.238,25.44,39549000,2466000,690000,6277000,2.7,34,1344,0.7625,Sep,3.2,2.368083333,0.762222222,26.47453704,3.646018519
85.65102138,0.58,2000,2.234,22.72,39549000,2466000,690000,6277000,2.29,41,1367,0.8925,Sep,3.22,2.232491803,0.7625,24.40836066,3.274631148
85.65102138,0.635,2747.859,2.234,22.37,39549000,2466000,690000,6277000,2.29,37,1371,0.8925,Sep,3.305,2.232491803,0.7625,24.40836066,3.274631148
85.65102138,0.13,6500,2.231,26.36,43085000,2597387.5,362112,9827000,2.76,7,1416,0.34,Dec,3.92,2.243789474,0.8925,27.01210526,3.532894737
85.65102138,0.15,1436.071,2.231,25,43085000,2597387.5,362112,9827000,2.76,0,1417,0.45,Dec,3.9,2.243789474,0.8925,27.01210526,3.532894737
85.65102138,0,62.875,2.231,29.35,43085000,2597387.5,362112,9827000,2.76,0,1428,0.34,Dec,4.05,2.243789474,0.8925,27.01210526,3.532894737
85.65102138,0.05,10400,2.231,28.11,43085000,2597387.5,362112,9827000,2.28,39,1430,0.39,Dec,4.16,2.235071429,0.349821429,27.89767857,3.916785714
85.65102138,0.04,10000,2.224,22.71,43085000,2597387.5,362112,9827000,2.28,8,1456,0.33,Dec,4.21,2.235071429,0.349821429,27.89767857,3.916785714
8.179106473,0.25,3535.714,2.344,12.64,31131000,2395000,706000,7402000,2.75,54,0,0.36,Mar,3.62,2.314214286,0.265,14.49,3.917857143
8.179106473,0.1,10000,2.918,14.22,50181000,2637000.01,667000,10086000,4.54,57,665,0.31,Dec,3.68,2.876,0.26,18.05538462,3.726153846
8.179106473,0.1,10000,2.918,24.98,50181000,2637000.01,667000,10086000,4.54,50,672,0.31,Dec,3.7,2.876,0.26,18.05538462,3.726153846
8.179106473,-0.25,801.428,2.641,20.65,50181000,2637000.01,667000,10086000,2.6,1,735,0.21,Mar,3.85,2.761395349,0.31,19.05709302,3.865465116
8.179106473,0.1,5000,2.863,16.44,39549000,2466000,690000,6277000,1.83,199,888,0.34,Dec,3.9,2.664545455,0.32,15.89018182,3.859318182
8.179106473,0.1,10000,2.863,16.31,39549000,2466000,690000,6277000,1.83,194,893,0.34,Dec,3.94,2.664545455,0.32,15.89018182,3.859318182
80.02326424,0.35,2649.286,2.25,26.87,43085000,2597387.5,362112,9827000,2.29,19,0,0.8925,Dec,3.65,2.232491803,0.7625,24.40836066,3.274631148
80.02326424,-0.1,2741.071,2.231,28.65,43085000,2597387.5,362112,9827000,2.76,10,40,0.34,Dec,4.1,2.243789474,0.8925,27.01210526,3.532894737
89.70919538,-0.1,2469.285,2.834,19.96,50181000,2637000.01,667000,10086000,4.54,25,0,0.31,Dec,3.73,2.876,0.26,18.05538462,3.726153846
38.05027456,-0.12,10400,2.922,12.42,50181000,2637000.01,667000,10086000,1.72,187,0,0.4,Mar,3.78,2.542916667,0.38,14.77708333,3.867916667
46.97378349,0.36,1250,2.549,21.48,49160000,2093000,682996,8563000,1.74,4,0,0.3,Mar,3.49,3.034333333,0.222222222,14.56111111,3.778888889
46.97378349,0.25,850.518,2.549,19.89,49160000,2093000,682996,8563000,1.74,11,6,0.31,Mar,3.66,3.034333333,0.222222222,14.56111111,3.778888889
29.08886199,-0.2,6000,3.217,13.33,49160000,2093000,682996,8563000,2.31,7,0,0.16,Mar,4.35,2.9759,0.144,13.88,3.631
29.08886199,0.13,1456.429,2.431,11.49,31131000,2395000,706000,7402000,2.75,21,774,0.36,Mar,3.58,2.314214286,0.265,14.49,3.917857143
29.08886199,0.24,2516.071,2.421,14.05,31131000,2395000,706000,7402000,4.95,20,864,0.4,May,3.62,2.2881875,0.3171875,12.97546875,3.845
29.08886199,0.2,2625.714,2.365,10.39,31131000,2395000,706000,7402000,4.29,54,922,0.675,Jul,3.85,2.373,0.715,11.18521739,3.789130435
29.08886199,0,1362.143,2.319,11.22,36597000,2626000,444998,7251000,2.24,181,948,0.49,Dec,4.05,2.55682,0.347,12.0138,3.731
29.08886199,0.15,1135.714,2.718,10.17,36597000,2626000,444998,7251000,1.28,15,1022,0.725,Dec,3.53,2.363947368,0.705,11.41736842,3.766842105
29.08886199,0.13,1348.214,2.589,10.2,36597000,2626000,444998,7251000,2.24,60,1069,0.49,Dec,3.48,2.55682,0.347,12.0138,3.731
29.08886199,0.19,3884.285,2.618,9.77,36597000,2626000,444998,7251000,3.11,29,1131,0.54,Mar,3.54,2.487446809,0.49893617,11.43404255,3.719361702
29.08886199,0.28,2602.857,2.618,12.22,36597000,2626000,444998,7251000,2.15,41,1147,0.44,Mar,3.52,2.664666667,0.540769231,12,3.718461538
29.08886199,0.05,1419.286,2.618,12.22,50181000,2637000.01,667000,10086000,1.72,437,1147,0.4,Mar,3.95,2.542916667,0.38,14.77708333,3.867916667
29.08886199,0.15,1379.286,2.623,16.54,36597000,2626000,444998,7251000,3.02,23,1196,0.555,May,3.93,2.599190476,0.447380952,13.27928571,3.615238095
29.08886199,0,1432.5,2.915,11.99,50181000,2637000.01,667000,10086000,4.54,98,1365,0.31,Dec,3.63,2.876,0.26,18.05538462,3.726153846
29.08886199,0,2809.286,2.918,21.3,50181000,2637000.01,667000,10086000,4.54,46,1417,0.31,Dec,3.6,2.876,0.26,18.05538462,3.726153846
29.08886199,-0.14,1361.786,2.918,24.7,50181000,2637000.01,667000,10086000,4.54,32,1431,0.31,Dec,3.69,2.876,0.26,18.05538462,3.726153846
29.08886199,-0.15,1382.857,2.834,19.96,50181000,2637000.01,667000,10086000,4.54,25,1438,0.31,Dec,3.72,2.876,0.26,18.05538462,3.726153846
29.08886199,-0.32,1429.286,2.641,20.74,50181000,2637000.01,667000,10086000,2.6,27,1467,0.3825,Mar,3.82,2.761395349,0.31,19.05709302,3.865465116
29.08886199,0,1388.214,2.416,15.72,50181000,2637000.01,667000,10086000,2.91,20,1533,0.3825,Mar,3.75,2.65225,0.352916667,18.23833333,4.010208333
29.08886199,0.05,5700,2.416,14.91,50181000,2637000.01,667000,10086000,1.72,44,1540,0.4,Mar,3.75,2.542916667,0.38,14.77708333,3.867916667
29.08886199,0.1,1057.143,2.561,14.43,50181000,2637000.01,667000,10086000,2.74,33,1581,0.52,May,3.74,2.665388889,0.399027778,16.30222222,3.97962963
29.08886199,0.09,5000,2.784,15.08,39549000,2466000,690000,6277000,2.81,217,1673,0.51,Mar,4.15,2.665477273,0.473636364,15.52113636,3.914886364
29.08886199,-0.05,2863.928,2.653,18.56,39549000,2466000,690000,6277000,3.9,91,1768,0.48,Dec,3.89,2.727705882,0.339215686,15.14627451,3.96995098
29.08886199,0,2748.929,2.653,12.33,39549000,2466000,690000,6277000,3.9,62,1797,0.48,Dec,3.86,2.727705882,0.339215686,15.14627451,3.96995098
29.08886199,0.11,7360.893,2.631,12.46,39549000,2466000,690000,6277000,1.83,12,1816,0.34,Dec,3.69,2.664545455,0.32,15.89018182,3.859318182
29.08886199,0.15,5000,2.437,57.08,39549000,2466000,690000,6277000,3.24,31,1949,0.5325,May,3.42,2.637481013,0.38528481,23.9978481,3.997120253
29.08886199,0.18,2678.929,2.115,29.53,39549000,2466000,690000,6277000,1.92,10,2001,0.4925,Jul,3.17,2.477217391,0.518586957,36.78913043,3.71201087
29.08886199,0.25,1294.036,2.181,26.84,39549000,2466000,690000,6277000,1.48,28,2013,0.7125,Jul,3.23,2.461473684,0.4925,25.18807018,3.716885965
29.08886199,0.3,1178.214,2.181,25.81,39549000,2466000,690000,6277000,1.48,22,2019,0.7125,Jul,3.33,2.461473684,0.4925,25.18807018,3.716885965
29.08886199,-0.1,1300,2.234,21.35,43085000,2597387.5,362112,9827000,2.28,105,2089,0.39,Dec,3.42,2.235071429,0.349821429,27.89767857,3.916785714
29.08886199,-0.1,4367.143,2.25,27.78,43085000,2597387.5,362112,9827000,2.28,70,2124,0.39,Dec,3.7,2.235071429,0.349821429,27.89767857,3.916785714
29.08886199,-0.1,2700.322,2.231,28.11,43085000,2597387.5,362112,9827000,2.28,39,2155,0.39,Dec,4.14,2.235071429,0.349821429,27.89767857,3.916785714
29.08886199,-0.1,3012.143,2.224,27.58,43085000,2597387.5,362112,9827000,2.13,56,2169,0.41,Dec,4.1,2.253203704,0.376203704,26.57833333,3.999212963
48.1947775,0.05,10000,2.344,14.12,31131000,2395000,706000,7402000,2.91,13,0,0.33,Mar,3.47,2.288818182,0.25,14.69454545,3.688863636
48.1947775,0.2,10793.57,2.344,13.37,31131000,2395000,706000,7402000,2.75,33,27,0.36,Mar,3.48,2.314214286,0.265,14.49,3.917857143
48.1947775,0.2,20916.07,2.351,10.85,31131000,2395000,706000,7402000,4.66,49,70,0.32,Mar,3.68,2.292444444,0.317407407,12.8862963,3.81
48.1947775,0.2,10579.286,2.421,12.38,31131000,2395000,706000,7402000,4.29,119,122,0.675,Jul,3.75,2.373,0.715,11.18521739,3.789130435
48.1947775,0.17,16038.571,2.42,10.93,31131000,2395000,706000,7402000,1.28,131,171,0.725,Sep,3.83,2.363947368,0.705,11.41736842,3.766842105
48.1947775,0,15329.285,2.365,10.39,36597000,2626000,444998,7251000,2.24,207,187,0.49,Dec,4.02,2.55682,0.347,12.0138,3.731
48.1947775,0,9699.927,2.319,11.11,36597000,2626000,444998,7251000,2.15,233,220,0.44,Dec,4.1,2.664666667,0.540769231,12,3.718461538
48.1947775,0.15,10400,2.718,10.15,36597000,2626000,444998,7251000,6.71,27,290,0.45,Dec,3.55,2.448296296,0.725,11.21777778,3.782407407
48.1947775,0.2,6211.911,2.671,15.8,36597000,2626000,444998,7251000,3.02,33,451,0.555,Mar,3.67,2.599190476,0.447380952,13.27928571,3.615238095
48.1947775,0.17,1148.571,2.761,20.06,36597000,2626000,444998,7251000,3.5,26,488,0.485,May,3.88,2.549422535,0.551056338,16.01239437,3.843943662
48.1947775,0.18,2259.286,2.983,12.74,36597000,2626000,444998,7251000,2.22,26,549,0.6775,Jul,3.82,2.718918367,0.585408163,15.59836735,3.950408163
48.1947775,0.1,1365.357,2.983,16.85,36597000,2626000,444998,7251000,2.22,2,573,0.6775,Sep,3.6,2.718918367,0.585408163,15.59836735,3.950408163
69.92163589,0.65,5000,3.436,13.02,49160000,2093000,682996,8563000,1.89,13,0,-0.2,Dec,2.91,3.596,0.15,13.02,3.517857143
69.92163589,0.31,5000,2.545,15.8,49160000,2093000,682996,8563000,2.7,35,175,0.4375,May,3.69,2.783,0.412236842,15.10263158,3.936842105
69.92163589,0.02,5000,2.545,15.8,49160000,2093000,682996,8563000,4.67,158,175,0.605,Sep,4.07,2.789033333,0.505,15.98266667,4.089
69.92163589,0.1,5000,2.826,14.02,49160000,2093000,682996,8563000,3.56,35,267,0.505,Jul,3.83,2.774941176,0.466176471,14.97705882,3.879411765
69.92163589,0.1,5000,2.826,14.02,49160000,2093000,682996,8563000,4.07,96,267,0.5,Sep,3.9,2.758043478,0.587608696,15.50608696,3.974782609
69.92163589,0.2,3220.713,2.402,22.54,40638000,2367000,712000,7626000,4.07,15,348,0.5,Dec,3.91,2.758043478,0.587608696,15.50608696,3.974782609
69.92163589,0.05,3000,2.005,14.99,31131000,2395000,706000,7402000,4.66,380,531,0.32,Mar,3.95,2.292444444,0.317407407,12.8862963,3.81
69.92163589,0.08,10000,2.005,13.56,40638000,2367000,712000,7626000,2.93,62,545,0.2325,May,3.7,2.153941176,0.256323529,14.36411765,3.759411765
69.92163589,0.22,10000,2.365,9.75,31131000,2395000,706000,7402000,4.29,59,974,0.675,Jul,3.73,2.373,0.715,11.18521739,3.789130435
69.92163589,0.1,15000,2.386,10.59,36597000,2626000,444998,7251000,1.28,30,1064,0.725,Dec,3.54,2.363947368,0.705,11.41736842,3.766842105
69.92163589,0.15,3974.288,2.718,9.87,36597000,2626000,444998,7251000,6.71,18,1091,0.45,Dec,3.51,2.448296296,0.725,11.21777778,3.782407407
69.92163589,-0.05,2137.143,2.544,10.16,36597000,2626000,444998,7251000,2.24,24,1162,0.49,Mar,3.51,2.55682,0.347,12.0138,3.731
69.92163589,0.05,3000,2.618,11.27,50181000,2637000.01,667000,10086000,1.72,436,1205,0.4,Mar,3.95,2.542916667,0.38,14.77708333,3.867916667
69.92163589,0.2,10000,2.671,13.47,36597000,2626000,444998,7251000,3.2,180,1218,0.77,Jul,3.77,2.87969697,0.676287879,13.99121212,3.953636364
69.92163589,0.19,10000,2.671,37.32,36597000,2626000,444998,7251000,2.81,237,1222,0.79,Sep,3.81,2.868958333,0.846875,13,3.676458333
69.92163589,0.21,5000,2.942,12.53,36597000,2626000,444998,7251000,2.81,129,1330,0.79,Sep,4.19,2.868958333,0.846875,13,3.676458333
69.92163589,0.1,5414.643,2.561,16.33,50181000,2637000.01,667000,10086000,2.74,36,1635,0.52,May,3.8,2.665388889,0.399027778,16.30222222,3.97962963
69.92163589,0.17,10000,2.784,15.94,50181000,2637000.01,667000,10086000,3.94,20,1712,0.6825,Jul,4.13,2.770921875,0.522460938,15.784375,3.773125
69.92163589,0.15,5000,2.784,15.08,39549000,2466000,690000,6277000,1.64,277,1730,0.3775,Mar,4.15,2.679088235,0.56,16.07617647,3.977867647
69.92163589,0.19,10000,2.794,14.06,50181000,2637000.01,667000,10086000,2.64,30,1733,0.7775,Sep,4.21,2.828350877,0.681973684,16.21578947,4.114035088
69.92163589,0.34,3600,2.653,19.12,39549000,2466000,690000,6277000,4.84,28,1827,0.32,Dec,3.87,2.703191176,0.845,18.06161765,3.895882353
69.92163589,0.15,10000,2.115,33.04,39549000,2466000,690000,6277000,1.48,49,2049,0.7125,Jul,3.17,2.461473684,0.4925,25.18807018,3.716885965
69.92163589,0.25,10000,2.115,28.01,39549000,2466000,690000,6277000,1.48,35,2063,0.7125,Jul,3.2,2.461473684,0.4925,25.18807018,3.716885965
69.92163589,0.3,10000,2.181,27.57,39549000,2466000,690000,6277000,5.54,52,2077,0.7625,Jul,3.27,2.242619048,0.7125,28.78936508,3.401666667
69.92163589,0.59,3839.286,2.234,22.37,39549000,2466000,690000,6277000,2.7,7,2153,0.7625,Sep,3.31,2.368083333,0.762222222,26.47453704,3.646018519
69.92163589,0.3,3696.786,2.25,33.6,43085000,2597387.5,362112,9827000,2.29,27,2163,0.8925,Dec,3.55,2.232491803,0.7625,24.40836066,3.274631148
69.92163589,0.3,1089.286,2.25,25.59,43085000,2597387.5,362112,9827000,2.29,15,2175,0.8925,Dec,3.67,2.232491803,0.7625,24.40836066,3.274631148
69.92163589,0.36,2000,2.25,26.27,43085000,2597387.5,362112,9827000,2.76,32,2189,0.34,Dec,3.64,2.243789474,0.8925,27.01210526,3.532894737
69.92163589,0.09,842.142,2.231,26.07,43085000,2597387.5,362112,9827000,2.76,0,2203,0.45,Dec,3.91,2.243789474,0.8925,27.01210526,3.532894737
69.92163589,0.125,3900,2.224,24.86,43085000,2597387.5,362112,9827000,2.28,9,2227,0.28,Dec,4.075,2.235071429,0.349821429,27.89767857,3.916785714
69.92163589,0.1,458.928,2.224,24.8,43085000,2597387.5,362112,9827000,2.28,0,2231,0.34,Dec,4.1,2.235071429,0.349821429,27.89767857,3.916785714
36.91875797,0.65,4000,2.234,22.13,39549000,2466000,690000,6277000,2.7,21,0,0.7625,Sep,3.11,2.368083333,0.762222222,26.47453704,3.646018519
36.91875797,0.55,2544.287,2.234,22.03,39549000,2466000,690000,6277000,2.29,36,15,0.8925,Sep,3.37,2.232491803,0.7625,24.40836066,3.274631148
36.91875797,0.3,1000.714,2.25,25.59,43085000,2597387.5,362112,9827000,2.29,15,36,0.8925,Dec,3.65,2.232491803,0.7625,24.40836066,3.274631148
36.91875797,0.3,2422.143,2.25,26.46,43085000,2597387.5,362112,9827000,2.29,13,38,0.8925,Dec,3.7,2.232491803,0.7625,24.40836066,3.274631148
52.11065754,0.12,5317.142,2.351,10.74,31131000,2395000,706000,7402000,2.33,1,0,0.36,Mar,3.74,2.287297872,0.363191489,13.75531915,3.814893617
52.11065754,0.2,9516,2.421,11.79,31131000,2395000,706000,7402000,4.95,26,49,0.4,May,3.63,2.2881875,0.3171875,12.97546875,3.845
82.41864944,0.35,1495.357,2.386,10.96,31131000,2395000,706000,7402000,3.2,22,0,0.705,Sep,3.7,2.298077778,0.675,12.54677778,3.933222222
82.41864944,0.25,1486.429,2.718,10.21,36597000,2626000,444998,7251000,1.28,5,48,0.725,Dec,3.54,2.363947368,0.705,11.41736842,3.766842105
82.41864944,0.32,2710,2.618,11.66,36597000,2626000,444998,7251000,2.15,43,161,0.44,Mar,3.47,2.664666667,0.540769231,12,3.718461538
82.41864944,0.3,2733.571,2.623,16.59,36597000,2626000,444998,7251000,3.5,46,219,0.485,May,3.9,2.549422535,0.551056338,16.01239437,3.843943662
82.41864944,0.15,1426.071,2.942,15.49,36597000,2626000,444998,7251000,2.22,60,266,0.6775,Jul,4.02,2.718918367,0.585408163,15.59836735,3.950408163
82.41864944,0.26,1412.5,2.942,13.22,36597000,2626000,444998,7251000,2.22,36,290,0.6775,Jul,4.06,2.718918367,0.585408163,15.59836735,3.950408163
82.41864944,0.32,1441.786,2.915,13.15,36597000,2626000,444998,7251000,2.67,30,358,0.85,Sep,3.72,2.746904762,0.77,16.12365079,3.917777778
82.41864944,0.12,3762.25,2.863,17.3,50181000,2637000.01,667000,10086000,3.94,31,660,0.6825,Jul,4.33,2.770921875,0.522460938,15.784375,3.773125
82.41864944,0.1,30000,2.784,16.97,50181000,2637000.01,667000,10086000,3.94,26,665,0.6825,Jul,4.31,2.770921875,0.522460938,15.784375,3.773125
82.41864944,0.12,28600,2.784,15.28,50181000,2637000.01,667000,10086000,2.64,47,675,0.7775,Jul,4.48,2.828350877,0.681973684,16.21578947,4.114035088
82.41864944,0.5,1300,2.753,17.97,50181000,2637000.01,667000,10086000,1.74,22,731,0.8275,Sep,4.09,2.76202459,0.7775,16.01459016,4.22795082
82.41864944,0.25,50000,2.115,29.3,39549000,2466000,690000,6277000,5.54,74,1014,0.7625,Jul,3.2,2.242619048,0.7125,28.78936508,3.401666667
82.41864944,0.32,2089.643,2.25,26.87,43085000,2597387.5,362112,9827000,2.29,19,1130,0.8925,Dec,3.68,2.232491803,0.7625,24.40836066,3.274631148
82.41864944,0.3,1000,2.25,26.46,43085000,2597387.5,362112,9827000,2.29,13,1136,0.8925,Dec,3.72,2.232491803,0.7625,24.40836066,3.274631148
82.41864944,0.04,3750,2.224,23.11,43085000,2597387.5,362112,9827000,2.13,42,1199,0.41,Dec,4.24,2.253203704,0.376203704,26.57833333,3.999212963
29.1851745,0.05,10000,2.431,11.32,36597000,2626000,444998,7251000,3.02,449,0,0.555,Mar,3.95,2.599190476,0.447380952,13.27928571,3.615238095
29.1851745,0.3,10074.641,2.431,12.78,31131000,2395000,706000,7402000,5.29,132,13,0.55,May,3.73,2.3695,0.4,12.78666667,3.801
29.1851745,0.3,10656.072,2.431,12.78,31131000,2395000,706000,7402000,4.29,193,13,0.675,Jul,3.8,2.373,0.715,11.18521739,3.789130435
29.1851745,0.05,5308.215,2.351,11.07,36597000,2626000,444998,7251000,3.02,411,38,0.555,Mar,4.07,2.599190476,0.447380952,13.27928571,3.615238095
29.1851745,0.2,10607.5,2.365,10.39,31131000,2395000,706000,7402000,4.29,54,152,0.675,Jul,3.8,2.373,0.715,11.18521739,3.789130435
29.1851745,0.05,10259.429,2.319,11.11,36597000,2626000,444998,7251000,3.02,264,185,0.555,Mar,4.24,2.599190476,0.447380952,13.27928571,3.615238095
29.1851745,0.05,5078.928,2.319,10.89,36597000,2626000,444998,7251000,3.02,263,186,0.555,Mar,4.2,2.599190476,0.447380952,13.27928571,3.615238095
29.1851745,0.3,10000,2.623,16.54,36597000,2626000,444998,7251000,3.2,145,426,0.77,Jul,4,2.87969697,0.676287879,13.99121212,3.953636364
29.1851745,0.15,10000,2.623,16.54,50181000,2637000.01,667000,10086000,2.64,510,426,0.7775,Jul,4.25,2.828350877,0.681973684,16.21578947,4.114035088
29.1851745,0.25,10000,2.623,19.97,36597000,2626000,444998,7251000,3.5,32,447,0.485,May,3.79,2.549422535,0.551056338,16.01239437,3.843943662
29.1851745,0.1,10000,2.761,21.1,50181000,2637000.01,667000,10086000,2.64,484,452,0.7775,Jul,4.28,2.828350877,0.681973684,16.21578947,4.114035088
29.1851745,0.06,10000,2.416,16.22,39549000,2466000,690000,6277000,1.64,411,769,0.3775,Mar,4.09,2.679088235,0.56,16.07617647,3.977867647
29.1851745,0.15,15000,2.863,14.75,50181000,2637000.01,667000,10086000,2.64,70,866,0.7775,Jul,3.93,2.828350877,0.681973684,16.21578947,4.114035088
29.1851745,0.15,15000,2.784,15.28,50181000,2637000.01,667000,10086000,2.64,47,889,0.7775,Jul,4.45,2.828350877,0.681973684,16.21578947,4.114035088
37.06229467,0.45,2704.286,2.417,15.29,49160000,2093000,682996,8563000,2.51,9,0,0.2575,Mar,3.55,2.698181818,0.301818182,18.38181818,3.731363636
37.06229467,0.12,2596.072,2.761,15.93,36597000,2626000,444998,7251000,1.7,15,1166,0.485,Jul,4.01,2.62783871,0.503064516,18.26225806,3.858709677
37.06229467,0.3,2600,2.595,13.68,39549000,2466000,690000,6277000,2.51,15,1821,0.56,Mar,3.77,2.713203704,0.51,14.81481481,3.997268519
38.39513546,0.19,1402.5,2.431,12.78,31131000,2395000,706000,7402000,2.75,12,0,0.36,Mar,3.66,2.314214286,0.265,14.49,3.917857143
38.39513546,0.12,1180.714,2.351,10.97,31131000,2395000,706000,7402000,2.33,25,15,0.31,Mar,3.65,2.287297872,0.363191489,13.75531915,3.814893617
38.39513546,0.15,1009.286,2.421,14.05,31131000,2395000,706000,7402000,4.95,20,81,0.4,May,3.66,2.2881875,0.3171875,12.97546875,3.845
38.39513546,0.05,10090.232,2.671,17.31,50181000,2637000.01,667000,10086000,2.6,483,379,0.5225,Mar,4,2.63083871,0.516129032,14.82129032,3.750645161
38.39513546,0.12,3712.5,2.671,19.85,36597000,2626000,444998,7251000,3.02,31,405,0.555,May,3.82,2.599190476,0.447380952,13.27928571,3.615238095
38.39513546,0,3921.786,2.671,19.85,36597000,2626000,444998,7251000,3.5,61,405,0.485,May,4,2.549422535,0.551056338,16.01239437,3.843943662
38.39513546,0.2,2695.411,2.623,23.34,36597000,2626000,444998,7251000,3.5,39,427,0.485,May,3.75,2.549422535,0.551056338,16.01239437,3.843943662
38.39513546,0.12,5348.929,2.942,15.97,36597000,2626000,444998,7251000,1.7,29,468,0.5875,Jul,4.05,2.62783871,0.503064516,18.26225806,3.858709677
38.39513546,0.09,5000,2.794,14.06,39549000,2466000,690000,6277000,2.81,214,893,0.51,Dec,4.15,2.665477273,0.473636364,15.52113636,3.914886364
38.39513546,0.365,2636.429,2.653,18.56,39549000,2466000,690000,6277000,4.84,30,985,0.32,Dec,3.885,2.703191176,0.845,18.06161765,3.895882353
38.39513546,0.365,2742.857,2.653,18.56,39549000,2466000,690000,6277000,4.84,30,985,0.32,Dec,3.885,2.703191176,0.845,18.06161765,3.895882353
38.39513546,0.25,1300,2.653,13.54,39549000,2466000,690000,6277000,4.84,16,999,0.32,Dec,4,2.703191176,0.845,18.06161765,3.895882353
38.39513546,0.2,2606.786,2.653,14,39549000,2466000,690000,6277000,4.84,10,1005,0.32,Dec,3.9,2.703191176,0.845,18.06161765,3.895882353
38.39513546,0.2,1300,2.635,12.14,39549000,2466000,690000,6277000,3.9,15,1061,0.48,Mar,3.86,2.727705882,0.339215686,15.14627451,3.96995098
38.39513546,0.1,3900,2.635,12.61,39549000,2466000,690000,6277000,3.9,8,1068,0.48,Mar,3.9,2.727705882,0.339215686,15.14627451,3.96995098
